Company Name,Exchange:Ticker,S&P Entity ID,Industry Classifications,Company Type,Exchanges [Primary Listing],Exchanges [Secondary Listings],Website,Geographic Region,Headquarters - Country,Offices,Primary Address
"MAM Software Group, Inc. (NasdaqCM:MAMS)",NasdaqCM:MAMS,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.mamsoftware.com,United States and Canada,United States,"Headquarters
Two Valley Square
Suite 220
512 Township Line Road 
Blue Bell, Pennsylvania    19422
United States
Main Phone: 610-336-9045","Headquarters
Two Valley Square
Suite 220
512 Township Line Road 
Blue Bell, Pennsylvania    19422
United States
Main Phone: 610-336-9045"
"Manhattan Associates, Inc. (NasdaqGS:MANH)",NasdaqGS:MANH,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.manh.com,United States and Canada,United States,"Headquarters
2300 Windy Ridge Parkway
Tenth Floor 
Atlanta, Georgia    30339
United States
Main Phone: 770-955-7070
Main Fax: 770-955-0302","Headquarters
2300 Windy Ridge Parkway
Tenth Floor 
Atlanta, Georgia    30339
United States
Main Phone: 770-955-7070
Main Fax: 770-955-0302"
ManTech International Corporation (NasdaqGS:MANT),NasdaqGS:MANT,353585,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.mantech.com,United States and Canada,United States,"Headquarters
12015 Lee Jackson Highway 
Fairfax, Virginia    22033
United States
Main Phone: 703-218-6000

14119 Sullyfield Circle 
Chantilly, Virginia    20151
United States
Main Phone: 703-814-4200
Main Fax: 703-814-4201","Headquarters
12015 Lee Jackson Highway 
Fairfax, Virginia    22033
United States
Main Phone: 703-218-6000"
"Marchex, Inc. (NasdaqGS:MCHX)",NasdaqGS:MCHX,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.marchex.com,United States and Canada,United States,"2896 Crescent Avenue
Suite 101 
Eugene, Oregon    97408
United States
Main Phone: 541-485-4411
Main Fax: 541-345-2977

Headquarters
520 Pike Street
Suite 2000 
Seattle, Washington    98101
United States
Main Phone: 206-331-3300
Main Fax: 206-331-3695

4425 Spring Mountain Road
Suite 210 
Las Vegas, Nevada    89102
United States

450 Park Avenue South
6th Floor 
New York, New York    10016
United States
Main Phone: 212-209-3300
Main Fax: 212-889-8595","Headquarters
520 Pike Street
Suite 2000 
Seattle, Washington    98101
United States
Main Phone: 206-331-3300
Main Fax: 206-331-3695"
Marin Software Incorporated (NYSE:MRIN),NYSE:MRIN,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.marinsoftware.com,United States and Canada,United States,"Headquarters
123 Mission Street
27th Floor 
San Francisco, California    94105
United States
Main Phone: 415-399-2580","Headquarters
123 Mission Street
27th Floor 
San Francisco, California    94105
United States
Main Phone: 415-399-2580"
Mastercard Incorporated (NYSE:MA),NYSE:MA,466059,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.mastercard.com,United States and Canada,United States,"Av. das Nações Unidas
14171, Andar 20
Crystal Tower 
São Paulo    04794-000
Brazil

121 Bloor Street East, Suite 600 
Toronto, Ontario    M4W 3M5
Canada

Far East Ltd.
Taiwan Branch
Shin Kong Manhattan Building
7F, No. Sec. 5, Xin Yi Road 
Taipei    110
Taiwan

10 Upper Bank Street
Canary Wharf 
London, Greater London    E14 5NP
United Kingdom

2200 MasterCard Boulevard 
O'Fallon, Missouri    63368
United States
Main Phone: 636-722-6100

Headquarters
2000 Purchase Street 
Purchase, New York    10577
United States
Main Phone: 914-249-2000","Headquarters
2000 Purchase Street 
Purchase, New York    10577
United States
Main Phone: 914-249-2000"
"Match Group, Inc. (NasdaqGS:MTCH)",NasdaqGS:MTCH,572369,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.mtch.com,United States and Canada,United States,"Headquarters
8300 Douglas Avenue
Suite 800 
Dallas, Texas    75225
United States
Main Phone: 214-576-9352","Headquarters
8300 Douglas Avenue
Suite 800 
Dallas, Texas    75225
United States
Main Phone: 214-576-9352"
Mattersight Corporation (NasdaqGM:MATR),NasdaqGM:MATR,-,Information Technology (Primary),Public Company,Nasdaq Global Market (NasdaqGM),-,www.mattersight.com,United States and Canada,United States,"Headquarters
200 West Madison Street
Suite 3100 
Chicago, Illinois    60606
United States
Main Phone: 877-235-6925
Main Fax: 312-454-3501
Other Phone: 847-582-7000","Headquarters
200 West Madison Street
Suite 3100 
Chicago, Illinois    60606
United States
Main Phone: 877-235-6925
Main Fax: 312-454-3501
Other Phone: 847-582-7000"
"Maxim Integrated Products, Inc. (NasdaqGS:MXIM)",NasdaqGS:MXIM,485700,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.maximintegrated.com,United States and Canada,United States,"Headquarters
160 Rio Robles 
San Jose, California    95134
United States
Main Phone: 408-601-1000

Delaware
United States","Headquarters
160 Rio Robles 
San Jose, California    95134
United States
Main Phone: 408-601-1000"
"MAXIMUS, Inc. (NYSE:MMS)",NYSE:MMS,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.maximus.com,United States and Canada,United States,"Headquarters
1891 Metro Center Drive 
Reston, Virginia    20190
United States
Main Phone: 703-251-8500
Main Fax: 703-251-8240
Other Phone: 800-629-4687","Headquarters
1891 Metro Center Drive 
Reston, Virginia    20190
United States
Main Phone: 703-251-8500
Main Fax: 703-251-8240
Other Phone: 800-629-4687"
"MaxLinear, Inc. (NYSE:MXL)",NYSE:MXL,597415,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.maxlinear.com,United States and Canada,United States,"Headquarters
5966 La Place Court
Suite 100 
Carlsbad, California    92008
United States
Main Phone: 760-692-0711
Main Fax: 760-444-8598","Headquarters
5966 La Place Court
Suite 100 
Carlsbad, California    92008
United States
Main Phone: 760-692-0711
Main Fax: 760-444-8598"
"Maxwell Technologies, Inc. (NasdaqGS:MXWL)",NasdaqGS:MXWL,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.maxwell.com,United States and Canada,United States,"Headquarters
3888 Calle Fortunada 
San Diego, California    92123
United States
Main Phone: 858-503-3300
Main Fax: 858-503-3301
Other Phone: 877-511-4324","Headquarters
3888 Calle Fortunada 
San Diego, California    92123
United States
Main Phone: 858-503-3300
Main Fax: 858-503-3301
Other Phone: 877-511-4324"
"Mesa Laboratories, Inc. (NasdaqGS:MLAB)",NasdaqGS:MLAB,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.mesalabs.com,United States and Canada,United States,"Headquarters
12100 West Sixth Avenue 
Lakewood, Colorado    80228
United States
Main Phone: 303-987-8000
Main Fax: 303-987-8989","Headquarters
12100 West Sixth Avenue 
Lakewood, Colorado    80228
United States
Main Phone: 303-987-8000
Main Fax: 303-987-8989"
"Methode Electronics, Inc. (NYSE:MEI)",NYSE:MEI,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.methode.com,United States and Canada,United States,"Headquarters
7401 West Wilson Avenue 
Chicago, Illinois    60706
United States
Main Phone: 708-867-6777
Main Fax: 708-867-6999
Other Phone: 877-316-7700","Headquarters
7401 West Wilson Avenue 
Chicago, Illinois    60706
United States
Main Phone: 708-867-6777
Main Fax: 708-867-6999
Other Phone: 877-316-7700"
Microchip Technology Incorporated (NasdaqGS:MCHP),NasdaqGS:MCHP,347291,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.microchip.com,United States and Canada,United States,"Headquarters
2355 West Chandler Boulevard 
Chandler, Arizona    85224
United States
Main Phone: 480-792-7200

Delaware
United States","Headquarters
2355 West Chandler Boulevard 
Chandler, Arizona    85224
United States
Main Phone: 480-792-7200"
"Micron Technology, Inc. (NasdaqGS:MU)",NasdaqGS:MU,105921,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.micron.com,United States and Canada,United States,"Delaware
United States

Headquarters
8000 South Federal Way 
Boise, Idaho    83716
United States
Main Phone: 208-368-4000
Main Fax: 208-368-4435","Headquarters
8000 South Federal Way 
Boise, Idaho    83716
United States
Main Phone: 208-368-4000
Main Fax: 208-368-4435"
Microsemi Corporation (NasdaqGS:MSCC),NasdaqGS:MSCC,109454,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.microsemi.com,United States and Canada,United States,"Gort Road 
Ennis, Co. Clare
Ireland
Main Phone: 353 65 68 40044
Main Fax: 353 65 68 22298

8700 East Thomas Road
P.O. Box 1390 
Scottsdale, Arizona    85252
United States
Main Phone: 480-941-6300
Main Fax: 480-947-1503

Headquarters
One Enterprise 
Aliso Viejo, California    92656
United States
Main Phone: 949-380-6100
Main Fax: 949-215-4996
Other Phone: 800-713-4113

Delaware
United States","Headquarters
One Enterprise 
Aliso Viejo, California    92656
United States
Main Phone: 949-380-6100
Main Fax: 949-215-4996
Other Phone: 800-713-4113"
Microsoft Corporation (NasdaqGS:MSFT),NasdaqGS:MSFT,309198,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.microsoft.com,United States and Canada,United States,"Keilalahdentie 2-4 
Espoo, Uusimaa    02150
Finland

Hyderabad, Andhra Pradesh
India

Seattle, Washington
United States

Headquarters
One Microsoft Way 
Redmond, Washington    98052
United States
Main Phone: 425-882-8080
Main Fax: 425-706-7329","Headquarters
One Microsoft Way 
Redmond, Washington    98052
United States
Main Phone: 425-882-8080
Main Fax: 425-706-7329"
MicroStrategy Incorporated (NasdaqGS:MSTR),NasdaqGS:MSTR,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.microstrategy.com,United States and Canada,United States,"Headquarters
1850 Towers Crescent Plaza 
Tysons Corner, Virginia    22182
United States
Main Phone: 703-848-8600
Main Fax: 703-848-8610

Delaware
United States","Headquarters
1850 Towers Crescent Plaza 
Tysons Corner, Virginia    22182
United States
Main Phone: 703-848-8600
Main Fax: 703-848-8610"
"MicroVision, Inc. (NasdaqGM:MVIS)",NasdaqGM:MVIS,-,Information Technology (Primary),Public Company,Nasdaq Global Market (NasdaqGM),-,www.microvision.com,United States and Canada,United States,"Headquarters
6244 185th Avenue NE
Suite 100 
Redmond, Washington    98052
United States
Main Phone: 425-936-6847
Main Fax: 425-882-6600","Headquarters
6244 185th Avenue NE
Suite 100 
Redmond, Washington    98052
United States
Main Phone: 425-936-6847
Main Fax: 425-882-6600"
"MINDBODY, Inc. (NasdaqGM:MB)",NasdaqGM:MB,-,Information Technology (Primary),Public Company,Nasdaq Global Market (NasdaqGM),-,www.mindbodyonline.com,United States and Canada,United States,"Headquarters
4051 Broad Street
Suite 220 
San Luis Obispo, California    93401
United States
Main Phone: 877-755-4279","Headquarters
4051 Broad Street
Suite 220 
San Luis Obispo, California    93401
United States
Main Phone: 877-755-4279"
"Mitek Systems, Inc. (NasdaqCM:MITK)",NasdaqCM:MITK,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.miteksystems.com,United States and Canada,United States,"Headquarters
600 B Street
Suite 100 
San Diego, California    92101
United States
Main Phone: 619-269-6800
Main Fax: 619-269-6801","Headquarters
600 B Street
Suite 100 
San Diego, California    92101
United States
Main Phone: 619-269-6800
Main Fax: 619-269-6801"
Mitel Networks Corporation (NasdaqGS:MITL),NasdaqGS:MITL,419943,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.mitel.com,United States and Canada,Canada,"Headquarters
350 Legget Drive
Kanata 
Ottawa, Ontario    K2K 2W7
Canada
Main Phone: 613-592-2122
Main Fax: 613-592-4784

P.O. Box 13089 
Kanata, Ontario    K2K 2W7
Canada

7300 West Boston 
Chandler, Arizona    85226
United States
Main Phone: 480-961-9000
Main Fax: 480-961-1370","Headquarters
350 Legget Drive
Kanata 
Ottawa, Ontario    K2K 2W7
Canada
Main Phone: 613-592-2122
Main Fax: 613-592-4784"
"MKS Instruments, Inc. (NasdaqGS:MKSI)",NasdaqGS:MKSI,575999,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.mksinst.com,United States and Canada,United States,"Headquarters
2 Tech Drive
Suite 201 
Andover, Massachusetts    01810
United States
Main Phone: 978-645-5500
Main Fax: 978-557-5100","Headquarters
2 Tech Drive
Suite 201 
Andover, Massachusetts    01810
United States
Main Phone: 978-645-5500
Main Fax: 978-557-5100"
"MobileIron, Inc. (NasdaqGS:MOBL)",NasdaqGS:MOBL,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.mobileiron.com,United States and Canada,United States,"Headquarters
415 East Middlefield Road 
Mountain View, California    94043
United States
Main Phone: 650-919-8100
Main Fax: 650-919-8006
Other Phone: 877-819-3451","Headquarters
415 East Middlefield Road 
Mountain View, California    94043
United States
Main Phone: 650-919-8100
Main Fax: 650-919-8006
Other Phone: 877-819-3451"
"Model N, Inc. (NYSE:MODN)",NYSE:MODN,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.modeln.com,United States and Canada,United States,"Headquarters
1600 Seaport Boulevard
Pacific Shores Center
South Building
Suite 400 
Redwood City, California    94063
United States
Main Phone: 650-610-4600
Main Fax: 650-610-4699","Headquarters
1600 Seaport Boulevard
Pacific Shores Center
South Building
Suite 400 
Redwood City, California    94063
United States
Main Phone: 650-610-4600
Main Fax: 650-610-4699"
"ModusLink Global Solutions, Inc. (NasdaqGS:MLNK)",NasdaqGS:MLNK,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.moduslink.com,United States and Canada,United States,"Headquarters
1601 Trapelo Road
Suite 170 
Waltham, Massachusetts    02451
United States
Main Phone: 781-663-5001
Other Phone: 781-663-5000

100 Brickstone Square 
Andover, Massachusetts    01810
United States

501 Innovation Avenue 
Morrisville, North Carolina    27560
United States
Main Phone: 919-328-8300
Main Fax: 919-328-8303","Headquarters
1601 Trapelo Road
Suite 170 
Waltham, Massachusetts    02451
United States
Main Phone: 781-663-5001
Other Phone: 781-663-5000"
"MoneyGram International, Inc. (NasdaqGS:MGI)",NasdaqGS:MGI,379995,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,corporate.moneygram.com,United States and Canada,United States,"Headquarters
2828 North Harwood Street
15th Floor 
Dallas, Texas    75201
United States
Main Phone: 214-999-7552","Headquarters
2828 North Harwood Street
15th Floor 
Dallas, Texas    75201
United States
Main Phone: 214-999-7552"
"MongoDB, Inc. (NasdaqGM:MDB)",NasdaqGM:MDB,-,Information Technology (Primary),Public Company,Nasdaq Global Market (NasdaqGM),-,www.mongodb.com,United States and Canada,United States,"Level 16
Building 9A
DLF Cyber City
Phase II 
Gurgaon, Haryana    122002
India

11921 Freedom Drive
Suite 550 
Reston, Virginia    20190
United States
Main Phone: 703-834-6620
Other Phone: 866-237-8815

100 Forest Avenue 
Palo Alto, California    94301
United States
Main Phone: 650-440-4474

Headquarters
229 West 43rd Street
5th Floor 
New York, New York    10036
United States
Main Phone: 646-727-4092
Other Phone: 866-237-8815","Headquarters
229 West 43rd Street
5th Floor 
New York, New York    10036
United States
Main Phone: 646-727-4092
Other Phone: 866-237-8815"
"Monolithic Power Systems, Inc. (NasdaqGS:MPWR)",NasdaqGS:MPWR,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.monolithicpower.com,United States and Canada,United States,"Headquarters
79 Great Oaks Boulevard 
San Jose, California    95119
United States
Main Phone: 408-826-0600","Headquarters
79 Great Oaks Boulevard 
San Jose, California    95119
United States
Main Phone: 408-826-0600"
Monotype Imaging Holdings Inc. (NasdaqGS:TYPE),NasdaqGS:TYPE,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.monotype.com,United States and Canada,United States,"Headquarters
600 Unicorn Park Drive 
Woburn, Massachusetts    01801
United States
Main Phone: 781-970-6000
Main Fax: 781-970-6001","Headquarters
600 Unicorn Park Drive 
Woburn, Massachusetts    01801
United States
Main Phone: 781-970-6000
Main Fax: 781-970-6001"
